"","Blank-AD","D135-T37-1","D135-T37-2","D135-T50-1","D135-T50-2","D135-T65-1","D135-T65-2","D135-T80-1","D135-T80-2","D20-T50-af-1","D20-T50-af-2","D20-T50-bef-1","D20-T50-bef-2","D3-T37-Initial","D3-T50-af-1","D3-T50-af-2","D3-T50-Initial","D3-T65-af-1","D3-T65-af-2","D3-T65-Initial","D3-T80-af-1","D3-T80-af-2","D3-T80-Initial","D43-T37-1","D43-T37-2","D43-T50-1","D43-T50-2","D43-T65-1","D43-T65-2","D43-T80-1","D43-T80-2","D70-T37-1","D70-T37-2","D70-T50-1","D70-T50-2","D70-T65-1","D70-T65-2","D70-T80-1","D70-T80-2","D76-T50-af-1","D76-T50-af-2","D76-T50-bef-1","D76-T50-bef-2","D76-T65-af-1","D76-T65-bef-1","D76-T80-af-1","D76-T80-bef-1","D96-T37-1","D96-T37-2","D96-T50-1","D96-T50-2","D96-T65-1","D96-T65-af-2","D96-T65-bef-2","D96-T80-1","D96-T80-2","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV204",0,0,0.00632871337257136,0.0374493263802417,0.0187430246129991,0,0,0.133049752838233,0.101024406363593,0.161937618812927,0.105461178884962,0.175908106807794,0.111504713218455,0,0,0,0,0.00794796730736114,0,0.00223235878470388,0.00602316336539951,0.0106948603556805,0.00252786976414975,0.045299667145924,0.0434068148699346,0.0590697532310137,0.0376307669150297,0.0535664545435067,0.090739914796758,0.0397334016918739,0.134316044972012,0.0136444262518761,0.00925514586109877,0.0261474366796242,0.0272366758181897,0.189326284203758,0.154285973589872,0.556525295608417,0.309840833950606,0.0304327151688065,0.0196176198922666,0.0310191899799633,0.0276480404451335,0.0800843815923119,0.0963727145899111,0.502831783979171,0.645654574802481,0,0,0.0215982721382289,0.0232849201036179,0,0.0742252737056968,0.0842426187419769,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae RC9 gut group",NA
"ASV205",0,0,0,0,0.0195949802772264,1.46252935734111,1.8892695603694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145530750647612,0.705197803240326,0,0,0.325422652591476,0.162372043769855,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI",NA,NA
"ASV206",0,0.384112933101956,0.12205375789959,0.138562507606894,0.305852083457577,0,0,0,0,0,0,0,0,0.0480399692544197,0.0305906122390905,0.0320935457088836,0.0787686878711974,0.0337788610562849,0.0326016083460117,0.0565530892124982,0.05248756646991,0.0687526737150889,0.0547705115565779,0,0,0.0570328651885649,0.188153834575149,0,0,0.00897205844655217,0.00681807334883309,0.574671129196664,0.137901673330372,0.043579061132707,0.191746197760056,0,0,0,0,0.0732287208749406,0.210889413841866,0.0494630326707523,0.184649412972856,0,0,0,0,0.626223091976517,0.207491777586473,0.138727363349394,0.350244006558586,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 14","lundense"
"ASV207",0,0.0165734006668357,0,0.0234058289876511,0.0187430246129991,0.117429364458046,0.151968850881689,0.116539929493343,0.116130859651607,0.0521016686615504,0.0627066469045719,0.0451046427712293,0.044601885287382,0.134511913912375,0.0611812244781811,0.0593032909838067,0.0890086172944531,0.0377528447099654,0.0492646526117511,0.0945031885524641,0.0817429313875647,0.0886145572327813,0.10364266033014,0.069919051464361,0.0341053545406629,0.116102618419579,0.0856099947316926,0.0792783527243899,0.111502437673982,0.160215329402717,0.117952668934812,0.02889407912162,0.0240633792388568,0.037477992574128,0.0163420054909138,0.0705508323212117,0.0710925564580781,0.0241014891798921,0.036133041860129,0.0199714693295292,0.0147132149191999,0.0125753472891743,0.0148114502384643,0.365262911164935,0.0936192084587708,0.047420079272057,0.0127431823974174,0.0282164474582442,0.0176588746882105,0.0240903804618707,0.0300763551338398,0.345747203980309,0.28983202113653,0.127567394094994,0.0652609113598081,0.136780797740911,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes",NA
"ASV208",0,0,0,0.00468116579753022,0.00340782265690893,0.00177923279481887,0,0.112655265176898,0.155785299532644,0.240794198408787,0.255577091171664,0.212743565070965,0.262464940344978,0.00896746092749167,0.00284563834782238,0.0153490870781617,0.00393843439355987,0.00264932243578705,0,0.00669707635411163,0.00516271145605672,0,0,0.022649833572962,0.0093014603292717,0.0305533206367312,0.0395123052607812,0.245691471506217,0.270681779732702,0.405024352730069,0.445220189678801,0,0,0.0244042742343159,0.0119841373600035,0.0241123097806673,0.108907746063439,0.245396980740719,0.46792289208867,0.00475511174512601,0.00326960331537776,0.0117369908032293,0.00789944012718099,0.00292991639971873,0.00917835377046773,0.0671038857623449,0.0966357998470818,0.00455103991262003,0,0.00415351387273634,0,0.0052705366460413,0.0114872447401674,0.0152439024390244,0.00970094628321472,0.0185315919519944,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ethanoligenenaceae","Incertae Sedis",NA
"ASV210",0,0,0,0.0355768600612296,0.0562290738389974,0,0,0,0,0,0.0646068483259225,0.039090690401732,0.0540368994827897,0,0,0,0,0,0,0,0,0,0,0,0,0.193504364032631,0.109129224053586,0,0,0.0666495770315304,0.141815925655728,0,0,1.23067268638764,0.229877543905521,0,0,0,0,0.908226343319068,0.105444706920933,0.971655167210201,0.142189922289258,0,0,0,0,0,0,0.0573184914437614,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","NK4A214 group",NA
"ASV211",0,0,0,0.0973682485886285,0.379120270581119,0,0.0584495580314189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102732119058196,0.240556417452542,0.838889615200244,0,0,0,0,0.171184022824536,0.613868022462175,0.18443842690789,0.689226151096541,0,0.0578236287539467,0,0,0,0,0.0830702774547267,0.453085737016232,0,0,0,0.373045479799984,0.240028238616308,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Sporanaerobacter",NA
"ASV212",0,0.00584943552947141,0.0144656305658774,0.0112347979140725,0.0306704039121804,0.014233862358551,0,0.0495294700346706,0.0330453665675306,0.314018165176371,0.408543305590393,0.366851094539331,0.464888881264635,0,0,0,0,0,0,0.00669707635411163,0,0,0,0.116203493983022,0.108517037174836,0.339141859067716,0.315157672913374,0.134987465449637,0.115347349317913,0.04421943091515,0.0974984488883131,0.0176574927965456,0.0175847771360877,0.0531664545819025,0.111125637338214,0.083946559977138,0.126302733281905,0.0153373112962949,0.0605228451157161,0.0513552068473609,0.107896909407466,0.054493171586422,0.09973043160566,0.0576216891944683,0.0927013730817241,0.0107366217219752,0.00743352306516014,0.0182041596504801,0.0099331170121184,0.0232596776873235,0.065973940293584,0.0147575026089156,0.0477162473822337,0.0457317073170732,0,0,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Caproiciproducens",NA
"ASV213",0.0558251384892859,0.633688849026069,0.01356152865551,0,1.04705351133527,0.50530211372856,0.773332613954158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359373824038534,0,0,0,0,0,0,0,0.0392208131781932,0,0,0,0,0,0.0196176198922666,0,0.0177737402861572,0,0,0,0,0.470577526964912,0,0,0.450175122003279,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"ASV214",0,0.0594692612162926,0.0650953375464482,0.0365130932207357,0.0553771181747702,0.0693900789979361,0.0557518861222765,0,0,0.252763500668873,0.214722760612625,0.176659850853981,0.191273469597811,0,0,0,0,0,0,0,0,0,0,0.232406987966045,0.155024338821195,0.167024819480797,0.294460751110108,0.144272317570511,0.0476769043847372,0,0,0.0489594118449672,0.0749666814749,0.0479369672459777,0.0708153571272933,0.0437593770093591,0.279832403079669,0.0927542159347361,0,0.0646695197337137,0.0923662936594218,0.053654815100477,0.0908435614625813,0.0429721071958747,0.0504809457375725,0.407991625435057,0.118936369042562,0.0773676785145406,0.0408361477164868,0.0415351387273633,0.0388082001726965,0.0400560785099139,0.0229744894803347,0.0377086007702182,0.0855447081338025,0.0388280974232263,"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","UCG-004",NA
"ASV215",0,0,0.00452050955183668,0,0,0,0,0.0378754770853364,0.0236038332625218,0.069703583749912,0.0674571504579485,0.0751744046187154,0.0583255422988841,0.24916730719959,0.216268514434501,0.250469193684548,0.253635174945256,0.293412459763416,0.268057668622763,0.257465379835847,0.122184171126676,0.201674509564261,0.30334437169797,0.0630256238551986,0.0444403104620759,0.0315717646579556,0.0451569202980357,0.112132444844407,0.120730225619415,0.107664701358626,0.0634080821441477,0.00882874639827278,0.0120316896194284,0,0,0.0455454740301493,0.0801682019633646,0.0248318373368585,0.0740727358132644,0,0,0,0,0.0195327759981249,0.0376312504589177,0.0295257097354317,0.0201767054625775,0.00819187184271606,0.00882943734410525,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales",NA,NA,NA
"ASV216",0,0,0,0.0692812538034472,0.0536732068463157,0.0765070101772116,0.0665425737588461,0.124309258126232,0.125572392956616,0.0760402731817222,0.0722076540113252,0.0593877796487852,0.0771955706896995,0.110171662823469,0.123073858543318,0.126978811282974,0.107125415504829,0.152998370666702,0.176048685068463,0.105664982475984,0.154881343681702,0.117643463912485,0.132291850990504,0.0177259567092746,0,0.076383301591828,0.0959584556333258,0.0735645975730825,0.0684394272619615,0.0531914893617021,0.0524991647860148,0,0.00740411668887902,0.0322485052382031,0,0.0937700935914839,0.0710925564580781,0.0306746225925899,0.0740727358132644,0.0456490727532097,0.0441396447575998,0.0477863196988624,0.0306103304928263,0.228533479178061,0.110140245245613,0.047420079272057,0.0339818197264464,0,0,0.0531649775710251,0.0562718902504099,0.160224314039656,0.130777863195751,0.11392811296534,0.0149923715286046,0.0255912460289446,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"ASV217",0,0,0,0.0664725543249291,0.0502653841894068,0.171695964700021,0.120496011941694,0.233079858986685,0.27002785252325,0.010561149053017,0.00855090639607798,0.0120279047389945,0.0120081998850644,0.0211375864719447,0.0135167821521563,0.0160467728544418,0.0244182932400712,0.0132466121789352,0.0224588857494748,0.0193471094674336,0.0499062107418816,0.0336124182607101,0.0185377116037648,0,0.0268708853956738,0.024442656509385,0.0197561526303906,0,0.0107657526030052,0.0301204819277108,0.0293177153999823,0.007223519780405,0.022212350066637,0.0496801296912859,0.0435786813091036,0.0437593770093591,0.0408404047737895,0.159946246375647,0.132788928835974,0.0570613409415121,0.0351482356403109,0.0318575464659082,0.0385097706200073,0.179701539182749,0.112893751376753,0.296151815831149,0.175218757964489,0,0.0220735933602631,0.0722711413856122,0.0562718902504099,0.176035923977779,0.0901306894997747,0.0866495507060334,0.276917921175402,0.719202259089305,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc",NA
"ASV218",0,0.0185232125099928,0.0198902420280814,0,0,0,0,0,0,0.0267549109343097,0.0332535248736366,0.0255592975703632,0.0411709710345064,0,0,0.00697685776280079,0,0,0,0,0,0.00458351158100593,0,0,0,0.00407377608489749,0.00376307669150297,0,0,0,0,0.0264862391948183,0.022212350066637,0.0165600432304286,0.0490260164727415,1.98792598413946,0.0325210630606102,0.0124159186684292,0,0.014265335235378,0.0171654174057332,0.0117369908032293,0.0246857503974406,0.0664114383936245,0.247815551802629,0,0.00424772746580579,0.0382287352660083,0.0132441560161579,0,0,0,0.482464279087029,0.886553273427471,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7",NA
"ASV219",0.0180358139734616,0.106264745452064,0.0370681783250608,0.136690041287882,0.0170391132845447,0.0515977510497474,0.0431627505462786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515277744335557,0.098104546127647,0.723412414802935,0.144899115352769,0,0,0,0,0.537327627199239,0.0792878803979107,0.53487143803288,0.0947932815261718,0,0.00734268301637418,0,0,0.293997178355254,0.0584950224046973,0.393753115135405,0.0358975851597443,0.0674628690693286,0,0,0.151687523701176,0.0388280974232263,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Sporanaerobacter",NA
"ASV220",0,2.90034511669624,1.09667561727558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022212350066637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200245756155281,0.493344811601881,0,0,0,0,0,0,0,"Bacteria","Firmicutes",NA,NA,NA,NA,NA
"ASV221",0,0,0,0.0102985647545665,0.0170391132845447,0.0738381609849833,0.0908216209411278,0.0582699647466713,0.0566491998300524,0.0647750475251707,0.0541557405084939,0.0451046427712293,0.0857728563218884,0.217140661029977,0.214134285673634,0.210003418660304,0.176441860831482,0.072194036375197,0.0782438600304282,0.179332822371212,0.139393209313531,0.186396137627574,0.20222958113198,0.0216650582002245,0,0,0,0.103561812117446,0.102274649728549,0.0948474750064086,0.128179778958062,0,0,0,0,0.10537972422662,0.0983194929739378,0.155564157433849,0.107495799533884,0,0,0.00922192134539449,0,0.105476990389874,0.0780160070489757,0.114523965034402,0.092388072381276,0,0,0,0.0145530750647612,0.0474348298143717,0.0724580052841326,0,0.0361580725101639,0.0405930109424638,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Megasphaera",NA
"ASV222",0,0.072143038196814,0.0849855795745296,0.411006357023153,0.348449866668939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145637495035085,0.172160758636261,0,0,0,0,0.0874848506737939,0.0499777876499334,0.224867955444768,0.188477796661873,0,0,0,0,0.384213029006182,0.331047335681998,0.334504237892036,0.333751345373397,0,0,0,0,0.0873799663223046,0.111471646469329,0.484299717561057,0.371588516653569,0,0,0,0,0,"Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Aminobacterium",NA
"ASV223",0,0.0370464250199856,0.0117533248347754,0.065536321165423,0.0306704039121804,0.0257988755248737,0.039565854667422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068235749422033,0.0856099947316926,0,0,0,0,0.0457489586092317,0,0.0235326930116618,0.0501154835054691,0,0,0,0,0.136947218259629,0.0286090290095554,0.17940828799222,0.0266606104292358,0.0976638799906243,0.189074087671635,0,0,0.0755472625494926,0,0.0922080079747466,0.0388082001726965,0.00843285863366608,0,0,1.72147701316683,1.03600423579245,"Bacteria","Firmicutes","Thermoanaerobacteria","Thermoanaerobacterales","SRB2",NA,NA
"ASV224",0,0.0487452960789284,0.0786568662019583,0.208779994569848,0.146536374247084,0.0649419970108889,0.0440619745159927,0.051471802192893,0.0283245999150262,0.0549179750756882,0.0750579561433512,0.0691604522492182,0.059183270862103,0.0467589034076352,0.0291677930651793,0.0300004883800434,0.0322951620271909,0.0450384814083798,0.060131855393755,0.0506001324532879,0.123905074945361,0.111532115137811,0.0337049301886633,0.143777204419672,0.0992155768455648,0.242389677051401,0.172160758636261,0.0435673830287188,0.0592116393165285,0.0596001025378108,0.0511355501162482,0.0858796240559261,0.0638605064415815,0.0923876096013388,0.0762626922909313,0.05268986211331,0.0521849616553977,0.0109552223544964,0,0.131241084165478,0.0907314920017329,0.0628767364458715,0.0661578110651408,0.0752011875927807,0.0458917688523386,0.0277362727817692,0,0.0983024621125927,0.10484956846125,0.178601096527662,0.171726285764182,0.0368937565222891,0.0565525894900547,0.066591784338896,0.0238114136042543,0.0494175785386516,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA
"ASV225",0,0.0399711427847213,0.0388763821457955,0.065536321165423,0.0613408078243608,0.123656679239912,0.0935192928502702,0.0252503180568909,0.0198272199405183,0.0401323664014645,0.0418044312697146,0.0413459225402935,0.0257318568965665,0.0371509095567512,0.049087261499936,0.0237213163935227,0.0433227783291586,0.027817885575764,0.0275302470477432,0.0491118932634853,0.0464644031045105,0.064169162134083,0.0269639441509307,0.278691430484706,0.110584028359119,0.310625426473434,0.248363061639196,0.0449958218165456,0.0407560634256625,0.0615226864906434,0.0572718161301979,0.158114821859976,0.117540352435954,0.0880297034880681,0.100230967010938,0.0482246195613346,0.0166386834263587,0.00584278525573141,0.0108399125580387,0.0960532572515454,0.0768356779113774,0.0620383799599266,0.0424594906835978,0.178724900382842,0.0413025919671048,0.0366834575500819,0,0.141992445273745,0.0761538970929078,0.108822063465692,0.133888290595803,0.166548958014905,0.0839452500242999,0.0641848523748395,0.0405675935479888,0.075891281327215,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Defluviimonas",NA
"ASV226",0,0.159884571138885,0.0099451210140407,0.0627276216869049,0.0485614728609523,0.20550138780158,0.0305736149702806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285584858093869,0,0.0549959771461162,0.140174606758486,0,0,0,0,0.221521273265753,0,0.0174316244530828,0.0337734780145553,0,0,0,0,0.126485972420352,0.120975322668977,0.147550741526312,0.118491601907715,0.253926087975623,0.40384756590058,0,0,0.27488281072225,0,0.0755939524838013,0.0630633252806318,0.120168235529742,0,0,0.916298471660008,0.516237204376986,"Bacteria","Firmicutes","Thermoanaerobacteria","Thermoanaerobacterales","SRB2",NA,NA
"ASV227",0,0,0,0,0,0,0,0.035933144927114,0.0103856866355096,0,0,0,0,0.433640789136562,0.504389397151516,0.510008302460738,0.307985569576382,0.134453113616193,0.121712671158444,0.358665644742423,0.254693765165465,0.135977510236509,0.348003404197949,0,0,0,0,0,0,0.104460394770572,0.0988620635580798,0,0,0,0,0,0,0.0255621854938249,0.036133041860129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Megasphaera",NA
"ASV228",0,0.0633688849026069,0,0,0,0,0,0.188406219347571,0.19449558608318,0.113356333169049,0.111161783149014,0.123286023574693,0.128659284482833,0.0557263643351268,0.0704295491086038,0.0606986625363669,0.0811317485073334,0.0662330608946762,0.0536115337245526,0.0632501655666099,0.0602316336539951,0,0.0488721487735619,0.0649951746006736,0,0.0468484249763212,0.0573869195454203,0.357823916350625,0.0876639854816136,0.253140220456293,0.215451117823126,0,0,0,0,0.164320925912696,0.052941265447505,0.130001971940024,0.30532420371809,0,0,0,0,0.064458160793812,0.125743446655408,0.107366217219752,0.124246028374819,0,0,0,0,0,0,0,0.0202837967739944,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae UCG-004",NA
"ASV229",0,0.106264745452064,0,0.222823491962438,0.177206778159265,0.0845135577538965,0,0.0961454418320077,0.104801019685597,0,0,0,0,0,0,0,0,0,0,0,0.0894869985716498,0.111532115137811,0,0,0,0,0,0.0885632048452644,0.0776672152073945,0.159574468085106,0.109089173581329,0.147680848843836,0.111987264919295,0.201335262433106,0.141630714254587,0.083946559977138,0,0.17163181688711,0,0.139800285306705,0.108714310236311,0.106471273715009,0,0.222673646378623,0,0.111839809603908,0.0987596635799847,0.151094525098985,0.120301083813434,0.299883701611563,0.230908791027544,0.138088060126282,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1",NA
"ASV230",0,0.0263224598826213,0.0235066496695507,0.117029144938255,0.0724162314593149,0.17347519749484,0.117798340032552,0.0922607775155629,0.105745173016098,0.0732239667675843,0.0617565461938966,0.058636035602598,0.0583255422988841,0.0864719446579554,0.064738272412959,0.0572102336549665,0.0953101123241489,0.0615967466320489,0.0492646526117511,0.0803649162493396,0.111858748214562,0.145144533398521,0.0876328184905247,0.0571169716187738,0.0589092487520541,0.144619051013861,0.128885376683977,0.0699935006035154,0.0684394272619615,0.111509869264291,0.0695443481580975,0.0240783992680167,0.0342440396860655,0.0653685916990604,0.0642785549309278,0.0267914553118525,0.0370588858132535,0.0182587039241606,0.0207764990695742,0.0466000951022349,0.0359656364691554,0.036049328895633,0.0315977605087239,0.105476990389874,0.0376312504589177,0.0483147977488883,0.0116812505309659,0.0291266554407682,0.0419398273844999,0.0880544941020103,0.0863482453842497,0.144412704101532,0.113105178980109,0.0818356867779204,0.0370399767177289,0.123543946346629,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus",NA
"ASV231",0,0,0,1.06075216972035,0.241955408640534,1.05508504732759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427074799100528,0,0,0,0,0,0.335710889205896,0.0261568265230221,0.359654932470385,0.0266606104292358,0,0,0,0,0,0,0.442764578833693,0.187249565833261,0.304637018141187,0,0,0,0,"Bacteria","Firmicutes","Limnochordia",NA,NA,NA,NA
"ASV232",0,0.0116988710589428,0.0171779362969794,0.0196608963496269,0.011075423634954,0.246423742082414,0.205023065094823,0.17189639600268,0.142567152905632,0.0246426811237063,0.0266028198989093,0.0187936011546789,0.0231586712069099,0.0230591852421214,0.0206308780217122,0.0188375159595621,0.0212675457252233,0.0271555549668172,0.0231833659349417,0.0260441858215452,0.0430225954671393,0.0412516042290533,0.0193803348584814,0.0295432611821244,0,0.0346270967216287,0.0263415368405208,0.0992764957539657,0.105350579043694,0.173673417072545,0.174542677730127,0.021670559341215,0.0185102917221975,0.0174316244530828,0,0.100021433164249,0.189832251818911,0.0854507343650718,0.167115318603097,0.0152163575844032,0,0.0134137037751193,0.0148114502384643,0.181654816782561,0.127579117409501,0.111839809603908,0.0722113669186985,0.0218449915805762,0,0.0232596776873235,0.0242551251079353,0.249823437022358,0.182912281631896,0.0962772785622593,0.119057068021272,0.143840451817861,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Defluviimonas",NA
"ASV233",0,0.0116988710589428,0,0.0121710310735786,0.00937151230649957,0.0169027115507793,0.0107906876365696,0.0252503180568909,0.0245479865930227,0.132366401464479,0.163417322236157,0.0917127736348328,0.154391141379399,0.1076095311299,0.135167821521563,0.131164925940655,0.12366683995778,0.196712190857188,0.237629500833152,0.111617939235194,0.379459292020169,0.279594206441362,0.0926885580188242,0.047269217891399,0.0289378765799564,0.103881290164886,0.13923383758561,0.0978480569661389,0.139954783839067,0.078185080748526,0.0995438708929631,0.0168548794876117,0.00462757293054938,0.00610106855857897,0,0.0366149889261985,0.0794118981712574,0.0357870596913549,0.0704594316272515,0.00665715644317641,0.0212524215499555,0.00922192134539449,0.00592458009538574,0.0107430267989687,0.0211102136720758,0.043841205364732,0.0116812505309659,0.0200245756155281,0,0.0141219471673035,0,0.00948696596287434,0.0194399526372063,0.0240693196405648,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA,NA
"ASV234",0,0,0,0.00374493263802417,0.00425977832113617,0.0453704362678813,0,0,0,0.102795184116032,0.137764603047923,0.160873225884051,0.26160721178176,0.0736612861901102,0.0597584053042699,0.0362796603665641,0.0511996471162783,0.0105972897431482,0.010142722596537,0.0267883054164465,0.0189299420055413,0,0.0446590324999789,0,0,0.0529590891036674,0.0884323022503199,0.196410333326191,0.0584426569877424,0,0.105680136906913,0,0,0,0.0250577417527346,0.371508180324355,0.530168958267157,0.618604888950563,0,0.00665715644317641,0.0081740082884444,0.00586849540161467,0.00493715007948812,0.123056488788187,0.128496952786548,0.0161049325829628,0.0637159119870869,0,0,0.00664562219637814,0.00970205004317412,0.0685169763985369,0.00795270789703894,0.0120346598202824,0,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus",NA
"ASV235",0,0,0,0,0,0,0,0,0,0.0513975920580159,0.0513054383764679,0.082691845080587,0.088346042011545,0.272226492441712,0.409771922086422,0.381634119625203,0.267813538762071,0.387463406233856,0.383974498297472,0.297647837960517,0.170369478049872,0.163478579722545,0.263741078726291,0.00492387686368739,0,0.00305533206367312,0.0103484609016332,0.00999907151478791,0.00615185863028868,0,0.00613626601394978,0.00160522661786778,0,0,0,0,0,0,0,0.00380408939610081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767",NA,NA
"ASV236",0,0,0,0,0,0.0560458330367945,0.045860422455421,0.0194233215822238,0.00944153330500873,0.00492853622474125,0,0.00375872023093577,0,0.190878811170894,0.308751760738728,0.256050679894789,0.248121366794272,0.268243896623439,0.213721654712744,0.284997804847195,0.342459859918429,0.282649880828699,0.341262418160216,0,0,0,0,0.101419153935706,0.122268190276987,0.0429377082799282,0.037499403418582,0,0,0,0,0.0366149889261985,0.0650421261212204,0.0116855705114628,0.0198731730230709,0,0,0,0,0.0244159699976561,0.0293707320654967,0.0214732434439504,0,0,0,0,0,0.00948696596287434,0.042414442117541,0.0272785622593068,0.0035276168302599,0,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI 0001001-H03",NA
"ASV237",0,0,0,0,0,0,0,0,0,0,0,0,0,0.415705867281578,0.362107479760397,0.282562739393432,0.411172550687651,0.213270456080857,0.246323263058755,0.348992090008706,0.216833881154382,0.267371508892012,0.47861000867902,0,0,0,0,0,0,0,0,0.0521698650807028,0,0,0.0119841373600035,0,0,0,0,0.00760817879220162,0.0147132149191999,0.00754520837350458,0,0,0,0,0,0.0464206071087243,0,0.012460541618209,0.0116424600518089,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1",NA
"ASV238",0,0.486478054867705,0.605748279946116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709510165097558,0.709869687546276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894734446821099,0.642341566783657,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae",NA,NA
"ASV239",0,0,0,0.115156678619243,0.155055930889357,0,0,0,0,0.186580299936633,0.19952114924182,0.130803464036565,0.120939727413863,0.0807071483474251,0.128053725652007,0.096978322902931,0.0842824960221813,0.123193493264098,0.12026371078751,0.0744119594901293,0.113579652033248,0.119171301106154,0.0758360929244925,0.0758277037007858,0.0382393369092281,0.171098595565695,0.250244599984948,0.0557091127252469,0.0492148690423094,0.00961291976416304,0.00477265134418316,0.050564638462835,0.0175847771360877,0.0793138912615267,0.102409901076393,0.0339358433950132,0.0264706327237525,0,0,0.0903471231573942,0.142227744218933,0.0997644218274495,0.140215062257462,0.0107430267989687,0.0312064028195903,0.00536831086098759,0,0.0737268465844445,0,0.0647948164146868,0.10866296048355,0,0,0.0288831835686778,0,0,"Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","Candidatus Obscuribacter",NA
"ASV240",0,0,0,0,0,0,0,0,0,0,0,0,0,0.258775301050474,0.436094076803779,0.401169321361045,0.293807205759566,0.498072617927965,0.414402666087083,0.265650695379761,0.210810717788983,0.197090997983255,0.246045990377242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367134150818709,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767",NA,NA
